timestamp,co2_ppm
10/25/2021 01:32:18 PM,1429.85
10/25/2021 01:32:23 PM,1426.6
10/25/2021 01:32:29 PM,1425.71
10/25/2021 01:32:35 PM,1423.17
10/25/2021 01:32:40 PM,1420.47
10/25/2021 01:33:19 PM,1418.97
10/25/2021 01:33:24 PM,1418.47
10/25/2021 01:33:30 PM,1417.6
10/25/2021 01:33:35 PM,1418.19
10/25/2021 01:33:41 PM,1417.91
10/25/2021 01:33:47 PM,1418.27
10/25/2021 01:33:52 PM,1417.73
10/25/2021 01:33:58 PM,1419.13
10/25/2021 01:34:03 PM,1417.89
10/25/2021 01:34:42 PM,1413.62
10/25/2021 01:34:47 PM,1411.5
10/25/2021 01:34:53 PM,1409.72
10/25/2021 01:34:58 PM,1410.81
10/25/2021 01:35:04 PM,1410.59
10/25/2021 01:35:10 PM,1410.99
10/25/2021 01:35:15 PM,1410.43
10/25/2021 01:35:21 PM,1410.08
10/25/2021 01:35:27 PM,1411.42
10/25/2021 01:35:32 PM,1412.08
10/25/2021 01:36:11 PM,1412.27
10/25/2021 01:36:16 PM,1411.8
10/25/2021 01:36:22 PM,1410.8
10/25/2021 01:36:27 PM,1409.43
10/25/2021 01:36:33 PM,1408.98
10/25/2021 01:36:41 PM,1409.35
10/25/2021 01:36:48 PM,1408.39
10/25/2021 01:36:53 PM,1406.86
10/25/2021 01:36:59 PM,1406.29
10/25/2021 01:37:05 PM,1405.13
10/25/2021 01:37:10 PM,1404.13
10/25/2021 01:37:16 PM,1403.37
10/25/2021 01:37:21 PM,1400.95
10/25/2021 01:37:27 PM,1398.98
10/25/2021 01:37:33 PM,1398.29
10/25/2021 01:37:38 PM,1397.06
10/25/2021 01:37:44 PM,1398.71
10/25/2021 01:37:49 PM,1396.95
10/25/2021 01:37:55 PM,1394.08
10/25/2021 01:38:00 PM,1392.92
10/25/2021 01:38:06 PM,1392.57
10/25/2021 01:38:12 PM,1392.19
10/25/2021 01:38:17 PM,1391.4
10/25/2021 01:38:23 PM,1387.83
10/25/2021 01:38:28 PM,1388.64
10/25/2021 01:38:34 PM,1392.08
10/25/2021 01:38:40 PM,1395.48
10/25/2021 01:38:45 PM,1396.35
10/25/2021 01:38:51 PM,1393.76
10/25/2021 01:38:56 PM,1395.24
10/25/2021 01:39:02 PM,1391.45
10/25/2021 01:39:08 PM,1389.27
10/25/2021 01:39:13 PM,1387.58
10/25/2021 01:39:19 PM,1385.67
10/25/2021 01:39:24 PM,1383.27
10/25/2021 01:39:30 PM,1382.4
10/25/2021 01:39:36 PM,1380.51
10/25/2021 01:39:41 PM,1380.34
10/25/2021 01:39:47 PM,1380.26
10/25/2021 01:40:25 PM,1373.52
10/25/2021 01:40:31 PM,1372.75
10/25/2021 01:40:36 PM,1370.99
10/25/2021 01:40:42 PM,1370.79
10/25/2021 01:40:48 PM,1372.49
10/25/2021 01:40:53 PM,1371.86
10/25/2021 01:40:59 PM,1370.65
10/25/2021 01:41:04 PM,1370.51
10/25/2021 01:41:10 PM,1369.59
10/25/2021 01:41:16 PM,1369.53
10/25/2021 01:41:21 PM,1369.12
10/25/2021 01:41:27 PM,1368.42
10/25/2021 01:41:32 PM,1368.23
10/25/2021 01:41:38 PM,1367.58
10/25/2021 01:41:44 PM,1367.32
10/25/2021 01:41:49 PM,1366.9
10/25/2021 01:41:55 PM,1368.47
10/25/2021 01:42:00 PM,1368.29
10/25/2021 01:42:08 PM,1368.95
10/25/2021 01:42:13 PM,1368.93
10/25/2021 01:42:19 PM,1370.07
10/25/2021 01:42:25 PM,1369.41
10/25/2021 01:42:30 PM,1367.67
10/25/2021 01:42:36 PM,1366.47
10/25/2021 01:42:41 PM,1366.29
10/25/2021 01:42:47 PM,1365.86
10/25/2021 01:42:53 PM,1362.65
10/25/2021 01:42:58 PM,1362.86
10/25/2021 01:43:04 PM,1359.77
10/25/2021 01:43:09 PM,1359.02
10/25/2021 01:43:15 PM,1358.02
10/25/2021 01:43:21 PM,1359.32
10/25/2021 01:43:26 PM,1359.69
10/25/2021 01:43:32 PM,1358.97
10/25/2021 01:43:37 PM,1356.13
10/25/2021 01:43:43 PM,1353.74
10/25/2021 01:43:49 PM,1351.57
10/25/2021 01:43:54 PM,1350.45
10/25/2021 01:44:00 PM,1349.4
10/25/2021 01:44:06 PM,1349.5
10/25/2021 01:44:11 PM,1348.92
10/25/2021 01:44:17 PM,1348.55
10/25/2021 01:44:22 PM,1345.31
10/25/2021 01:44:28 PM,1344.57
10/25/2021 01:44:34 PM,1343.68
10/25/2021 01:44:39 PM,1344.01
10/25/2021 01:44:45 PM,1341.92
10/25/2021 01:44:50 PM,1340.08
10/25/2021 01:44:56 PM,1336.85
10/25/2021 01:45:02 PM,1335.78
10/25/2021 01:45:07 PM,1337.16
10/25/2021 01:45:13 PM,1337.17
10/25/2021 01:45:18 PM,1337.3
10/25/2021 01:45:24 PM,1336.27
10/25/2021 01:45:30 PM,1334.77
10/25/2021 01:45:35 PM,1334.7
10/25/2021 01:45:41 PM,1335.23
10/25/2021 01:45:46 PM,1334.21
10/25/2021 01:45:52 PM,1331.47
10/25/2021 01:45:58 PM,1332.28
10/25/2021 01:46:03 PM,1331.35
10/25/2021 01:46:09 PM,1330.41
10/25/2021 01:46:14 PM,1331.69
10/25/2021 01:46:20 PM,1331.08
10/25/2021 01:46:26 PM,1326.51
10/25/2021 01:46:31 PM,1325.68
10/25/2021 01:46:37 PM,1323.38
10/25/2021 01:46:42 PM,1321.22
10/25/2021 01:46:48 PM,1317.54
10/25/2021 01:46:54 PM,1315.97
10/25/2021 01:46:59 PM,1315.47
10/25/2021 01:47:05 PM,1311.92
10/25/2021 01:47:10 PM,1310.95
10/25/2021 01:47:16 PM,1309.7
10/25/2021 01:47:22 PM,1309.17
10/25/2021 01:47:27 PM,1307.28
10/25/2021 01:47:33 PM,1306.25
10/25/2021 01:47:39 PM,1305.77
10/25/2021 01:47:44 PM,1306.73
10/25/2021 01:47:50 PM,1307.13
10/25/2021 01:47:55 PM,1307.32
10/25/2021 01:48:01 PM,1307.49
10/25/2021 01:48:07 PM,1307.4
10/25/2021 01:48:12 PM,1307.56
10/25/2021 01:48:18 PM,1303.01
10/25/2021 01:48:23 PM,1298.88
10/25/2021 01:48:29 PM,1296.04
10/25/2021 01:48:35 PM,1296.75
10/25/2021 01:48:40 PM,1292.66
10/25/2021 01:48:46 PM,1295.27
10/25/2021 01:48:51 PM,1297.79
10/25/2021 01:48:57 PM,1295.39
10/25/2021 01:49:03 PM,1293.81
10/25/2021 01:49:08 PM,1293.17
10/25/2021 01:49:14 PM,1292.07
10/25/2021 01:49:19 PM,1291.19
10/25/2021 01:49:25 PM,1288.99
10/25/2021 01:49:31 PM,1288.16
10/25/2021 01:49:36 PM,1286.26
10/25/2021 01:49:42 PM,1285.15
10/25/2021 01:49:48 PM,1285.45
10/25/2021 01:49:53 PM,1284.64
10/25/2021 01:49:59 PM,1285.02
10/25/2021 01:50:04 PM,1284.51
10/25/2021 01:50:10 PM,1284.52
10/25/2021 01:50:16 PM,1284.61
10/25/2021 01:50:21 PM,1283.6
10/25/2021 01:50:27 PM,1283.46
10/25/2021 01:50:32 PM,1283.54
10/25/2021 01:50:38 PM,1284.13
10/25/2021 01:50:44 PM,1284.1
10/25/2021 01:50:49 PM,1284.06
10/25/2021 01:50:55 PM,1282.51
10/25/2021 01:51:00 PM,1280.65
10/25/2021 01:51:06 PM,1278.34
10/25/2021 01:51:12 PM,1277.57
10/25/2021 01:51:17 PM,1276.48
10/25/2021 01:51:23 PM,1277.07
10/25/2021 01:51:28 PM,1277.2
10/25/2021 01:51:34 PM,1275.97
10/25/2021 01:51:40 PM,1274.79
10/25/2021 01:51:45 PM,1273.32
10/25/2021 01:51:51 PM,1273.12
10/25/2021 01:51:56 PM,1274.82
10/25/2021 01:52:02 PM,1276.2
10/25/2021 01:52:08 PM,1277.47
10/25/2021 01:52:13 PM,1278.66
10/25/2021 01:52:19 PM,1278.72
10/25/2021 01:52:25 PM,1274.93
10/25/2021 01:52:30 PM,1275.07
10/25/2021 01:52:36 PM,1271.98
10/25/2021 01:52:41 PM,1273.62
10/25/2021 01:52:47 PM,1274.49
10/25/2021 01:52:53 PM,1272.99
10/25/2021 01:52:58 PM,1271.55
10/25/2021 01:53:04 PM,1272.24
10/25/2021 01:53:09 PM,1271.76
10/25/2021 01:53:15 PM,1271.42
10/25/2021 01:53:21 PM,1269.99
10/25/2021 01:53:26 PM,1269.49
10/25/2021 01:53:32 PM,1268.49
10/25/2021 01:53:38 PM,1269.13
10/25/2021 01:53:43 PM,1267.85
10/25/2021 01:53:49 PM,1268.12
10/25/2021 01:53:54 PM,1268.15
10/25/2021 01:54:00 PM,1268.44
10/25/2021 01:54:06 PM,1267.42
10/25/2021 01:54:11 PM,1266.15
10/25/2021 01:54:17 PM,1266.17
10/25/2021 01:54:22 PM,1264.61
10/25/2021 01:54:28 PM,1261.79
10/25/2021 01:54:34 PM,1259.55
10/25/2021 01:54:39 PM,1258.05
10/25/2021 01:54:45 PM,1255.28
10/25/2021 01:54:50 PM,1252.09
10/25/2021 01:54:56 PM,1245.64
10/25/2021 01:55:02 PM,1216.53
10/25/2021 01:55:07 PM,1210.74
10/25/2021 01:55:13 PM,1195.49
10/25/2021 01:55:19 PM,1191.84
10/25/2021 01:55:24 PM,1194.0
10/25/2021 01:55:30 PM,1194.29
10/25/2021 01:55:35 PM,1200.33
10/25/2021 01:55:41 PM,1200.5
10/25/2021 01:55:47 PM,1199.82
10/25/2021 01:55:52 PM,1203.13
10/25/2021 01:55:58 PM,1202.59
10/25/2021 01:56:03 PM,1201.59
10/25/2021 01:56:09 PM,1198.19
10/25/2021 01:56:15 PM,1193.62
10/25/2021 01:56:20 PM,1181.57
10/25/2021 01:56:26 PM,1173.11
10/25/2021 01:56:31 PM,1174.13
10/25/2021 01:56:37 PM,1174.72
10/25/2021 01:56:43 PM,1180.32
10/25/2021 01:56:48 PM,1182.56
10/25/2021 01:56:54 PM,1179.17
10/25/2021 01:56:59 PM,1175.13
10/25/2021 01:57:05 PM,1174.0
10/25/2021 01:57:11 PM,1174.27
10/25/2021 01:57:16 PM,1175.88
10/25/2021 01:57:22 PM,1176.57
10/25/2021 01:57:28 PM,1176.6
10/25/2021 01:57:33 PM,1176.07
10/25/2021 01:57:39 PM,1180.73
10/25/2021 01:57:44 PM,1177.47
10/25/2021 01:57:50 PM,1178.89
10/25/2021 01:57:56 PM,1180.46
10/25/2021 01:58:01 PM,1180.98
10/25/2021 01:58:07 PM,1180.81
10/25/2021 01:58:12 PM,1179.04
10/25/2021 01:58:18 PM,1177.73
10/25/2021 01:58:24 PM,1175.52
10/25/2021 01:58:29 PM,1177.04
10/25/2021 01:58:35 PM,1178.05
10/25/2021 01:58:40 PM,1179.31
10/25/2021 01:58:46 PM,1177.53
10/25/2021 01:58:52 PM,1176.26
10/25/2021 01:58:57 PM,1176.15
10/25/2021 01:59:03 PM,1175.4
10/25/2021 01:59:09 PM,1175.65
10/25/2021 01:59:14 PM,1174.0
10/25/2021 01:59:20 PM,1170.46
10/25/2021 01:59:25 PM,1168.63
10/25/2021 01:59:31 PM,1163.91
10/25/2021 01:59:37 PM,1161.34
10/25/2021 01:59:42 PM,1156.3
10/25/2021 01:59:48 PM,1154.81
10/25/2021 01:59:53 PM,1149.33
10/25/2021 01:59:59 PM,1147.17
10/25/2021 02:00:05 PM,1145.8
10/25/2021 02:00:10 PM,1142.8
10/25/2021 02:00:16 PM,1143.57
10/25/2021 02:00:21 PM,1142.63
10/25/2021 02:00:27 PM,1142.13
10/25/2021 02:00:33 PM,1142.19
10/25/2021 02:00:38 PM,1141.05
10/25/2021 02:00:44 PM,1139.95
10/25/2021 02:00:50 PM,1138.58
10/25/2021 02:00:55 PM,1135.63
10/25/2021 02:01:01 PM,1136.59
10/25/2021 02:01:06 PM,1134.53
10/25/2021 02:01:12 PM,1135.73
10/25/2021 02:01:18 PM,1133.84
10/25/2021 02:01:23 PM,1133.0
10/25/2021 02:01:29 PM,1130.19
10/25/2021 02:01:34 PM,1127.32
10/25/2021 02:01:40 PM,1126.73
10/25/2021 02:01:46 PM,1126.59
10/25/2021 02:01:51 PM,1127.91
10/25/2021 02:01:57 PM,1125.33
10/25/2021 02:02:03 PM,1126.59
10/25/2021 02:02:08 PM,1126.74
10/25/2021 02:02:14 PM,1128.74
10/25/2021 02:02:52 PM,1124.68
10/25/2021 02:02:58 PM,1122.64
10/25/2021 02:03:03 PM,1119.96
10/25/2021 02:03:09 PM,1117.27
10/25/2021 02:03:14 PM,1116.26
10/25/2021 02:03:20 PM,1109.9
10/25/2021 02:03:26 PM,1103.16
10/25/2021 02:03:31 PM,1098.94
10/25/2021 02:03:37 PM,1094.33
10/25/2021 02:03:42 PM,1092.4
10/25/2021 02:03:48 PM,1080.54
10/25/2021 02:03:54 PM,1078.82
10/25/2021 02:03:59 PM,1082.65
10/25/2021 02:04:05 PM,1082.52
10/25/2021 02:04:10 PM,1078.33
10/25/2021 02:04:16 PM,1060.16
10/25/2021 02:04:22 PM,1063.94
10/25/2021 02:04:27 PM,1083.06
10/25/2021 02:04:33 PM,1080.65
10/25/2021 02:04:38 PM,1079.36
10/25/2021 02:04:44 PM,1080.64
10/25/2021 02:04:50 PM,1076.24
10/25/2021 02:04:55 PM,1072.16
10/25/2021 02:05:01 PM,1070.91
10/25/2021 02:05:06 PM,1073.07
10/25/2021 02:05:12 PM,1072.69
10/25/2021 02:05:18 PM,1071.44
10/25/2021 02:05:23 PM,1068.62
10/25/2021 02:05:29 PM,1069.53
10/25/2021 02:05:35 PM,1069.73
10/25/2021 02:05:40 PM,1068.04
10/25/2021 02:05:46 PM,1065.87
10/25/2021 02:05:51 PM,1065.54
10/25/2021 02:05:57 PM,1065.01
10/25/2021 02:06:03 PM,1064.42
10/25/2021 02:06:08 PM,1063.85
