timestamp,co2_ppm
2021-10-20T16:39:29.186Z,2271.14
2021-10-20T16:39:36.815Z,1688.19
2021-10-20T16:39:44.450Z,1274.05
2021-10-20T16:39:52.080Z,948.913
2021-10-20T16:39:59.703Z,888.909
2021-10-20T16:40:07.333Z,767.306
2021-10-20T16:40:14.969Z,732.319
2021-10-20T16:40:22.606Z,708.667
2021-10-20T16:40:30.245Z,693.884
2021-10-20T16:40:37.879Z,692.032
2021-10-20T16:40:45.525Z,684.457
2021-10-20T16:40:53.167Z,685.912
2021-10-20T16:41:00.804Z,685.912
2021-10-20T16:41:08.467Z,684.457
2021-10-20T16:41:16.183Z,681.855
2021-10-20T16:41:23.813Z,680.442
2021-10-20T16:41:31.451Z,677.706
2021-10-20T16:41:39.135Z,677.911
2021-10-20T16:42:01.956Z,674.116
2021-10-20T16:42:09.581Z,675.511
2021-10-20T16:42:17.260Z,676.067
2021-10-20T16:42:24.888Z,675.371
2021-10-20T16:42:32.513Z,676.842
2021-10-20T16:42:40.141Z,676.285
2021-10-20T16:42:47.765Z,675.175
2021-10-20T16:42:55.391Z,672.292
2021-10-20T16:43:03.040Z,670.333
2021-10-20T16:43:10.667Z,666.457
2021-10-20T16:43:18.296Z,660.762
2021-10-20T16:43:25.973Z,667.664
2021-10-20T16:49:58.566Z,711.741
2021-10-20T16:50:06.253Z,705.911
2021-10-20T16:50:13.883Z,698.099
2021-10-20T16:50:21.518Z,681.397
2021-10-20T16:50:29.147Z,685.768
2021-10-20T16:50:36.782Z,682.994
2021-10-20T16:50:44.511Z,683.895
2021-10-20T16:50:52.173Z,685.203
2021-10-20T16:50:59.811Z,685.574
2021-10-20T16:51:07.441Z,687.776
2021-10-20T16:51:15.074Z,695.937
2021-10-20T16:51:22.706Z,693.654
2021-10-20T16:51:30.336Z,659.664
2021-10-20T16:51:37.972Z,693.393
2021-10-20T16:51:45.616Z,680.255
2021-10-20T16:51:53.245Z,686.804
2021-10-20T16:52:00.937Z,680.964
2021-10-20T16:52:08.573Z,680.85
2021-10-20T16:52:16.266Z,684.626
2021-10-20T16:52:23.898Z,688.774
2021-10-20T16:52:31.533Z,689.933
2021-10-20T16:52:39.166Z,688.351
2021-10-20T16:52:46.795Z,690.372
2021-10-20T16:52:54.459Z,690.552
2021-10-20T16:53:02.089Z,692.179
2021-10-20T16:53:09.718Z,693.53
2021-10-20T16:53:17.356Z,692.116
2021-10-20T16:53:24.987Z,690.86
2021-10-20T16:53:32.623Z,689.051
2021-10-20T16:53:40.265Z,687.969
2021-10-20T16:53:47.899Z,689.579
2021-10-20T16:53:55.527Z,688.676
2021-10-20T16:54:03.168Z,686.973
2021-10-20T16:54:10.801Z,687.232
2021-10-20T16:54:18.462Z,685.864
2021-10-20T16:54:26.228Z,685.111
2021-10-20T16:54:33.893Z,685.516
2021-10-20T16:54:41.522Z,683.802
2021-10-20T16:54:49.167Z,684.581
2021-10-20T16:54:56.826Z,685.381
2021-10-20T16:55:04.466Z,685.614
2021-10-20T16:55:12.095Z,684.436
2021-10-20T16:55:19.727Z,683.568
2021-10-20T16:55:27.357Z,683.269
2021-10-20T16:55:35.009Z,682.073
2021-10-20T16:55:42.650Z,680.445
2021-10-20T16:55:50.282Z,681.521
2021-10-20T16:55:57.962Z,680.85
2021-10-20T16:56:05.589Z,679
2021-10-20T16:56:13.219Z,679.987
2021-10-20T16:56:20.855Z,678.791
2021-10-20T16:56:28.493Z,677.865
2021-10-20T16:56:36.122Z,676.937
2021-10-20T16:56:43.758Z,669.987
2021-10-20T16:56:51.399Z,677.677
2021-10-20T16:56:59.029Z,681.521
2021-10-20T16:57:06.672Z,671.374
2021-10-20T16:57:14.314Z,673.279
2021-10-20T16:57:21.947Z,666.623
2021-10-20T16:57:29.581Z,655.397
2021-10-20T16:57:37.220Z,656.151
2021-10-20T18:08:43.016Z,550.562
2021-10-20T18:08:50.868Z,550.724
2021-10-20T18:08:58.596Z,551.2
2021-10-20T18:09:06.345Z,552.492
2021-10-20T18:09:14.114Z,553.043
2021-10-20T18:09:21.908Z,552.922
2021-10-20T18:09:29.688Z,551.902
2021-10-20T18:09:37.469Z,551.455
2021-10-20T18:36:32.654Z,577.996
2021-10-20T18:47:31.680Z,601.883
2021-10-20T18:47:39.380Z,573.85
2021-10-20T18:47:47.059Z,560.552
2021-10-20T18:47:54.763Z,547.143
2021-10-20T18:48:02.452Z,546.548
2021-10-20T18:48:10.182Z,539.872
2021-10-20T18:48:17.876Z,537.304
2021-10-20T18:48:25.548Z,545.397
2021-10-20T18:48:33.213Z,581.708
2021-10-20T18:48:40.893Z,589.914
2021-10-20T18:48:48.559Z,574.184
2021-10-20T18:48:56.222Z,567.579
2021-10-20T18:49:03.951Z,562.197
2021-10-20T18:49:11.612Z,553.217
2021-10-20T18:49:19.273Z,541.602
2021-10-20T18:49:26.940Z,536.242
2021-10-20T18:49:34.600Z,528.681
2021-10-20T18:49:42.262Z,523.586
2021-10-20T18:49:49.927Z,521.224
2021-10-20T18:49:57.587Z,519.116
2021-10-20T18:50:05.246Z,519.398
2021-10-20T18:50:12.917Z,519.748
2021-10-20T18:50:20.577Z,519.601
2021-10-20T18:50:28.236Z,518.083
2021-10-20T18:50:35.959Z,518.771
2021-10-20T18:50:43.626Z,515.71
2021-10-20T18:50:51.282Z,514.085
2021-10-20T18:50:58.948Z,511.344
2021-10-20T18:51:06.604Z,507.826
2021-10-20T18:51:14.264Z,509.341
2021-10-20T18:51:21.920Z,510.597
2021-10-20T18:51:29.577Z,510.306
2021-10-20T18:51:37.270Z,509.508
2021-10-20T18:51:45.016Z,509.617
2021-10-20T18:51:52.673Z,509.509
2021-10-20T18:52:00.328Z,509.572
2021-10-20T18:52:08.047Z,510.954
2021-10-20T18:52:15.713Z,509.956
2021-10-20T18:52:23.367Z,510.286
2021-10-20T18:52:31.034Z,508.017
2021-10-20T18:52:38.721Z,506.574
2021-10-20T18:52:46.368Z,506.738
2021-10-20T18:52:54.014Z,506.32
2021-10-20T18:53:01.677Z,505.18
2021-10-20T18:53:09.322Z,507.208
2021-10-20T18:53:16.965Z,507.674
2021-10-20T18:53:24.623Z,505.906
2021-10-20T18:53:32.268Z,506.022
2021-10-20T18:53:39.974Z,506.975
2021-10-20T18:53:47.637Z,508.019
2021-10-20T18:53:55.281Z,508.662
2021-10-20T18:54:02.927Z,510.641
2021-10-20T18:54:10.577Z,509.975
2021-10-20T18:54:18.219Z,509.6
2021-10-20T18:54:25.860Z,511.133
2021-10-20T18:54:33.513Z,509.564
2021-10-20T18:54:41.160Z,510.773
2021-10-20T18:54:48.813Z,510.738
2021-10-20T18:54:56.478Z,511.906
2021-10-20T18:55:04.144Z,509.557
2021-10-20T18:55:11.808Z,507.801
2021-10-20T18:55:19.452Z,508.85
2021-10-20T18:55:27.091Z,509.352
2021-10-20T18:55:34.730Z,511.613
2021-10-20T18:55:42.375Z,513.467
2021-10-20T18:55:50.069Z,513.229
2021-10-20T18:55:57.742Z,513.474
2021-10-20T18:56:05.383Z,511.31
2021-10-20T18:56:13.024Z,511.14
2021-10-20T18:56:20.664Z,510.951
2021-10-20T18:56:28.309Z,509.652
2021-10-20T18:56:35.949Z,509.079
2021-10-20T18:56:43.588Z,508.219
2021-10-20T18:56:51.244Z,509.82
2021-10-20T18:56:58.883Z,510.343
2021-10-20T18:57:06.522Z,508.192
2021-10-20T18:57:14.180Z,506.47
2021-10-20T18:57:21.831Z,506.158
2021-10-20T18:57:29.473Z,504.821
2021-10-20T18:57:37.118Z,505.142
2021-10-20T18:57:44.761Z,505.242
2021-10-20T18:57:52.414Z,504.93
2021-10-20T18:58:00.107Z,503.753
2021-10-20T18:58:07.745Z,502.801
2021-10-20T18:58:15.384Z,500.617
2021-10-20T18:58:23.026Z,499.98
2021-10-20T18:58:30.663Z,499.742
2021-10-20T18:58:38.354Z,500.654
2021-10-20T18:58:45.997Z,501.014
2021-10-20T18:58:53.645Z,501.066
2021-10-20T18:59:01.284Z,500.372
2021-10-20T18:59:08.917Z,499.783
2021-10-20T18:59:16.553Z,499
2021-10-20T18:59:24.190Z,497.451
2021-10-20T18:59:31.823Z,497.377
2021-10-20T18:59:39.455Z,495.505
2021-10-20T18:59:47.124Z,494.547
2021-10-20T18:59:54.769Z,494.889
2021-10-20T19:00:02.428Z,495.453
2021-10-20T19:00:10.065Z,495.009
2021-10-20T19:00:17.763Z,494.698
2021-10-20T19:00:25.394Z,495.114
2021-10-20T19:00:33.029Z,495.051
2021-10-20T19:00:40.670Z,495.813
2021-10-20T19:00:48.357Z,495.474
2021-10-20T19:00:56.000Z,496.407
2021-10-20T19:01:03.662Z,496.632
2021-10-20T19:01:11.294Z,496.592
2021-10-20T19:01:18.934Z,497.325
2021-10-20T19:01:26.631Z,497.809
2021-10-20T19:01:34.264Z,496.684
2021-10-20T19:01:41.899Z,495.122
2021-10-20T19:01:49.537Z,495.867
2021-10-20T19:01:57.171Z,494.754
2021-10-20T19:02:04.809Z,493.386
2021-10-20T19:02:12.474Z,493.097
2021-10-20T19:02:20.124Z,492.848
2021-10-20T19:02:27.756Z,492.212
2021-10-20T19:02:35.413Z,490.685
2021-10-20T19:02:43.064Z,492.37
2021-10-20T19:02:50.699Z,492.028
2021-10-20T19:02:58.350Z,491.878
2021-10-20T19:03:05.982Z,491.722
2021-10-20T19:03:13.612Z,492.673
2021-10-20T19:03:21.251Z,492.005
2021-10-20T19:03:28.881Z,491.202
2021-10-20T19:03:36.523Z,492.561
2021-10-20T19:03:44.173Z,490.898
2021-10-20T19:03:51.823Z,491.342
2021-10-20T19:03:59.457Z,490.308
2021-10-20T19:04:07.098Z,489.323
2021-10-20T19:04:14.749Z,487.892
2021-10-20T19:04:22.392Z,486.645
2021-10-20T19:04:30.033Z,486.851
2021-10-20T19:04:37.690Z,485.299
2021-10-20T19:04:45.320Z,485.746
2021-10-20T19:04:53.040Z,486.911
2021-10-20T19:05:00.681Z,488.187
2021-10-20T19:05:08.314Z,488.583
2021-10-20T19:05:15.979Z,487.028
2021-10-20T19:05:23.612Z,488.559
2021-10-20T19:05:31.241Z,490.952
2021-10-20T19:05:38.878Z,492.722
2021-10-20T19:05:46.521Z,495.898
2021-10-20T19:05:54.151Z,504.861
2021-10-20T19:06:01.786Z,538.831
2021-10-20T19:06:09.431Z,532.487
2021-10-20T19:06:17.060Z,525.978
2021-10-20T19:06:24.691Z,516.519
2021-10-20T19:06:32.322Z,513.538
2021-10-20T19:06:39.953Z,511.88
2021-10-20T19:06:47.590Z,507.859
2021-10-20T19:06:55.220Z,510.225
2021-10-20T19:07:02.852Z,508.633
2021-10-20T19:07:32.886Z,503.144
2021-10-20T19:07:40.512Z,496.799
2021-10-20T19:07:48.145Z,496.668
2021-10-20T19:07:55.789Z,495.084
2021-10-20T19:08:03.476Z,494.566
2021-10-20T19:08:11.104Z,493.049
2021-10-20T19:08:18.766Z,490.563
2021-10-20T19:08:26.394Z,490.378
2021-10-20T19:08:34.022Z,490.777
2021-10-20T19:08:41.710Z,487.873
2021-10-20T19:08:49.363Z,488.045
2021-10-20T19:08:56.993Z,487.525
2021-10-20T19:09:04.658Z,487.719
2021-10-20T19:09:12.294Z,487.131
2021-10-20T19:09:19.924Z,484.447
2021-10-20T19:09:27.580Z,483.178
2021-10-20T19:09:35.269Z,484.431
2021-10-20T19:09:42.898Z,482.699
2021-10-20T19:09:50.533Z,484.596
2021-10-20T19:09:58.162Z,487.238
2021-10-20T19:10:05.799Z,485.72
2021-10-20T19:10:13.488Z,485.918
2021-10-20T19:10:21.125Z,485.327
2021-10-20T19:10:28.755Z,478.983
2021-10-20T19:10:36.391Z,480.281
2021-10-20T19:10:44.041Z,478.153
2021-10-20T19:10:51.671Z,478.346
2021-10-20T19:10:59.320Z,476.427
2021-10-20T19:11:06.952Z,476.462
2021-10-20T19:11:14.581Z,472.951
2021-10-20T19:11:22.220Z,471.231
2021-10-20T19:11:29.852Z,471.98
2021-10-20T19:11:37.486Z,472.921
2021-10-20T19:11:45.205Z,473.119
2021-10-20T19:11:52.838Z,472.867
2021-10-20T19:12:00.469Z,472.585
2021-10-20T19:12:08.141Z,468.987
2021-10-20T19:12:15.772Z,471.568
2021-10-20T19:12:23.405Z,460.092
2021-10-20T19:12:31.044Z,486.082
2021-10-20T19:12:38.679Z,488.695
2021-10-20T19:12:46.315Z,489.019
2021-10-20T19:12:53.948Z,484.22
2021-10-20T19:13:01.590Z,482.345
2021-10-20T19:13:09.225Z,481.126
2021-10-20T19:13:16.869Z,474.621
2021-10-20T19:13:24.588Z,482.132
2021-10-20T19:13:32.232Z,484.932
2021-10-20T19:13:39.862Z,484.433
2021-10-20T19:13:47.503Z,471.603
2021-10-20T19:13:55.192Z,463.884
2021-10-20T19:14:02.826Z,459.274
2021-10-20T19:14:10.470Z,474.765
2021-10-20T19:14:18.103Z,473.666
2021-10-20T19:14:25.734Z,481.471
2021-10-20T19:14:33.363Z,478.889
2021-10-20T19:14:41.007Z,471.152
2021-10-20T19:14:48.748Z,469.339
2021-10-20T19:14:56.417Z,472.849
2021-10-20T19:15:04.069Z,473.404
2021-10-20T19:15:11.704Z,475.907
2021-10-20T19:15:19.338Z,475.196
2021-10-20T19:15:27.021Z,474.919
2021-10-20T19:15:34.650Z,473.143
2021-10-20T19:15:42.292Z,477.38
2021-10-20T19:15:49.937Z,480.895
2021-10-20T19:15:57.571Z,478.272
2021-10-20T19:16:05.263Z,477.345
2021-10-20T19:16:12.897Z,478.091
2021-10-20T19:16:20.536Z,478.648
2021-10-20T19:16:28.184Z,478.674
2021-10-20T19:16:35.818Z,479.75
2021-10-20T19:16:43.446Z,484.815
2021-10-20T19:16:51.109Z,491.146
2021-10-20T19:16:58.753Z,492.161
2021-10-20T19:17:06.400Z,493.44
2021-10-20T19:17:14.037Z,496.718
2021-10-20T19:17:21.696Z,499.543
2021-10-20T19:17:29.329Z,500.77
2021-10-20T19:17:36.976Z,500.537
2021-10-20T19:17:44.634Z,499.665
2021-10-20T19:17:52.276Z,504.87
2021-10-20T19:17:59.917Z,522.173
2021-10-20T19:18:07.570Z,515.862
2021-10-20T19:18:15.265Z,519.49
2021-10-20T19:18:22.903Z,511.156
2021-10-20T19:18:30.557Z,506.425
2021-10-20T19:18:38.213Z,506.376
2021-10-20T19:18:45.852Z,504.267
2021-10-20T19:18:53.498Z,498.515
2021-10-20T19:19:01.143Z,498.917
2021-10-20T19:19:08.793Z,502.73
2021-10-20T19:19:16.434Z,498.819
2021-10-20T19:19:24.066Z,497.813
2021-10-20T19:19:31.700Z,500.067
2021-10-20T19:19:39.337Z,501.209
2021-10-20T19:19:46.970Z,500.448
2021-10-20T19:19:54.606Z,498.557
2021-10-20T19:20:02.260Z,498.365
2021-10-20T19:20:09.910Z,496.996
2021-10-20T19:20:17.549Z,498.651
2021-10-20T19:20:25.248Z,499.04
2021-10-20T19:20:32.891Z,497.814
2021-10-20T19:20:40.527Z,496.204
2021-10-20T19:20:48.168Z,498.112
2021-10-20T19:20:55.800Z,507.637
2021-10-20T19:21:03.499Z,502.793
2021-10-20T19:21:11.137Z,511.313
2021-10-20T19:21:18.770Z,505.307
2021-10-20T19:21:26.413Z,501.222
2021-10-20T19:21:34.059Z,494.41
2021-10-20T19:21:41.692Z,500.823
2021-10-20T19:21:49.326Z,497.468
2021-10-20T19:21:56.964Z,499.507
2021-10-20T19:22:04.601Z,498.971
2021-10-20T19:22:12.246Z,497.156
2021-10-20T19:22:19.886Z,498.214
2021-10-20T19:22:27.521Z,492.92
2021-10-20T19:22:35.157Z,494.122
2021-10-20T19:22:42.826Z,495.45
2021-10-20T19:22:50.463Z,495.572
2021-10-20T19:22:58.114Z,494.912
2021-10-20T19:23:05.764Z,493.428
2021-10-20T19:23:13.460Z,493.85
2021-10-20T19:23:21.098Z,493.888
2021-10-20T19:23:28.732Z,493.675
2021-10-20T19:23:36.369Z,491.679
2021-10-20T19:23:44.009Z,491.315
2021-10-20T19:23:51.708Z,493.893
2021-10-20T19:23:59.343Z,493.3
2021-10-20T19:24:06.987Z,494.43
2021-10-20T19:24:14.624Z,495.131
2021-10-20T19:24:22.257Z,496.231
2021-10-20T19:24:29.899Z,499.145
2021-10-20T19:24:37.546Z,499.817
2021-10-20T19:24:45.180Z,499.452
2021-10-20T19:24:52.819Z,499.156
2021-10-20T19:25:00.469Z,499.364
2021-10-20T19:25:08.101Z,498.845
2021-10-20T19:25:15.736Z,499.522
2021-10-20T19:25:23.439Z,499.987
2021-10-20T19:25:31.073Z,500.303
2021-10-20T19:25:38.713Z,500.586
2021-10-20T19:25:46.360Z,499.868
2021-10-20T19:25:53.993Z,499.374
2021-10-20T19:26:01.689Z,498.241
2021-10-20T19:26:09.409Z,497.917
2021-10-20T19:26:17.242Z,498.392
2021-10-20T19:26:24.974Z,499.235
2021-10-20T19:26:32.763Z,500.189
2021-10-20T19:26:40.397Z,501.178
2021-10-20T19:26:48.036Z,500.205
2021-10-20T19:26:55.669Z,501.521
2021-10-20T19:27:03.303Z,502.692
2021-10-20T19:27:11.000Z,503.052
2021-10-20T19:27:18.639Z,500.95
2021-10-20T19:27:26.273Z,501.454
2021-10-20T19:27:33.906Z,500.723
2021-10-20T19:27:41.550Z,500.721
2021-10-20T19:27:49.190Z,499.039
2021-10-20T19:27:56.836Z,500.265
2021-10-20T19:28:04.487Z,500.019
2021-10-20T19:28:12.136Z,498.071
2021-10-20T19:28:19.777Z,497.754
2021-10-20T19:28:27.421Z,497.017
2021-10-20T19:28:35.052Z,497.748
2021-10-20T19:28:42.685Z,495.618
2021-10-20T19:28:50.342Z,495.772
2021-10-20T19:28:57.992Z,496.607
2021-10-20T19:29:05.629Z,497.654
2021-10-20T19:29:13.281Z,498.73
2021-10-20T19:29:20.968Z,498.194
2021-10-20T19:29:28.603Z,498.194
2021-10-20T19:29:36.250Z,497.971
2021-10-20T19:29:43.883Z,498.561
2021-10-20T19:29:51.522Z,498.063
2021-10-20T19:29:59.155Z,497.773
2021-10-20T19:30:06.806Z,498.315
2021-10-20T19:30:14.440Z,499.06
2021-10-20T19:30:22.094Z,499.129
2021-10-20T19:30:29.728Z,500.728
2021-10-20T19:30:37.365Z,501.855
2021-10-20T19:30:45.032Z,502.145
2021-10-20T19:30:52.720Z,502.145
2021-10-20T19:31:00.351Z,502.197
2021-10-20T19:31:07.987Z,500.982
2021-10-20T19:31:15.634Z,501.739
2021-10-20T19:31:23.267Z,500.444
2021-10-20T19:31:30.956Z,499.859
2021-10-20T19:31:38.594Z,499.968
2021-10-20T19:32:01.524Z,500.289
2021-10-20T19:32:09.150Z,501.114
2021-10-20T19:32:16.777Z,502.669
2021-10-20T19:32:24.409Z,504.694
2021-10-20T19:32:32.038Z,505.034
2021-10-20T19:32:39.684Z,505.391
2021-10-20T19:32:47.314Z,506.587
2021-10-20T19:32:54.947Z,506.451
2021-10-20T19:33:02.582Z,506.881
2021-10-20T19:33:10.239Z,506.965
2021-10-20T19:33:17.870Z,507.53
2021-10-20T19:33:25.522Z,506.666
2021-10-20T19:33:33.303Z,505.579
2021-10-20T19:33:40.990Z,505.325
2021-10-20T19:33:48.626Z,504.847
2021-10-20T19:33:56.258Z,505.109
2021-10-20T19:34:03.894Z,505.822
2021-10-20T19:34:11.531Z,506.391
2021-10-20T19:34:19.173Z,506.836
2021-10-20T19:34:26.833Z,506.309
2021-10-20T19:34:34.482Z,507.854
2021-10-20T19:34:42.127Z,510.131
2021-10-20T19:34:49.771Z,508.235
2021-10-20T19:34:57.406Z,507.786
2021-10-20T19:35:05.041Z,508.334
2021-10-20T19:35:12.741Z,509.989
2021-10-20T19:35:20.401Z,510.077
2021-10-20T19:35:28.044Z,507.963
2021-10-20T19:35:35.678Z,508.128
2021-10-20T19:35:43.372Z,510.349
2021-10-20T19:35:51.010Z,509.49
2021-10-20T19:35:58.643Z,507.364
2021-10-20T19:36:06.283Z,506.068
2021-10-20T19:36:13.917Z,505.8
2021-10-20T19:36:21.548Z,506.412
2021-10-20T19:36:29.209Z,506.185
2021-10-20T19:36:36.855Z,505.724
2021-10-20T19:36:44.500Z,505.842
2021-10-20T19:36:52.142Z,504.816
2021-10-20T19:36:59.779Z,504.924
2021-10-20T19:37:07.410Z,504.29
2021-10-20T19:37:15.080Z,504.699
2021-10-20T19:37:22.768Z,504.365
2021-10-20T19:37:30.399Z,504.271
2021-10-20T19:37:38.035Z,505.047
2021-10-20T19:37:45.682Z,507.042
2021-10-20T19:37:53.321Z,508.463
2021-10-20T19:38:00.972Z,510.409
2021-10-20T19:38:08.603Z,508.547
2021-10-20T19:38:16.233Z,508.595
2021-10-20T19:38:23.893Z,508.791
2021-10-20T19:38:31.544Z,509.103
2021-10-20T19:38:39.177Z,509.048
2021-10-20T19:38:46.831Z,509.086
2021-10-20T19:38:54.515Z,509.214
2021-10-20T19:39:02.163Z,509.411
2021-10-20T19:39:09.876Z,508.185
2021-10-20T19:39:17.510Z,507.32
2021-10-20T19:39:25.139Z,506.717
2021-10-20T19:39:32.771Z,507.348
2021-10-20T19:39:40.417Z,506.52
2021-10-20T19:39:48.051Z,506.115
2021-10-20T19:39:55.684Z,506.316
2021-10-20T19:40:03.315Z,505.803
2021-10-20T19:40:10.943Z,504.531
2021-10-20T19:40:18.582Z,503.379
2021-10-20T19:40:26.213Z,503.439
2021-10-20T19:40:33.845Z,503.027
2021-10-20T19:40:41.489Z,502.893
2021-10-20T19:40:49.120Z,502.787
2021-10-20T19:40:56.751Z,502.32
2021-10-20T19:41:04.389Z,502.14
2021-10-20T19:41:12.034Z,500.844
2021-10-20T19:41:19.682Z,501.859
2021-10-20T19:41:27.326Z,502.349
2021-10-20T19:41:34.959Z,502.951
2021-10-20T19:41:42.646Z,503.297
2021-10-20T19:41:50.281Z,501.873
2021-10-20T19:41:57.911Z,501.634
2021-10-20T19:42:05.555Z,503.14
2021-10-20T19:42:13.186Z,500.642
2021-10-20T19:42:20.883Z,495.56
2021-10-20T19:42:28.527Z,487.313
2021-10-20T19:42:36.154Z,486.317
2021-10-20T19:42:43.784Z,489.827
2021-10-20T19:42:51.431Z,489.852
2021-10-20T19:42:59.063Z,490.959
2021-10-20T19:43:06.692Z,491.874
2021-10-20T19:43:14.319Z,498.173
2021-10-20T19:43:21.996Z,496.848
2021-10-20T19:43:29.625Z,496.54
2021-10-20T19:43:37.268Z,494.169
2021-10-20T19:43:44.919Z,497.449
2021-10-20T19:43:52.606Z,497.94
2021-10-20T19:44:00.252Z,496.88
2021-10-20T19:44:07.892Z,498.299
2021-10-20T19:44:15.536Z,494.624
2021-10-20T19:44:23.164Z,496.572
2021-10-20T19:44:30.861Z,496.464
2021-10-20T19:44:38.491Z,495.614
2021-10-20T19:44:46.119Z,495.502
2021-10-20T19:44:53.763Z,495.381
2021-10-20T19:45:01.397Z,493.915
2021-10-20T19:45:09.026Z,494.308
2021-10-20T19:45:16.673Z,495.301
2021-10-20T19:45:24.302Z,496.617
2021-10-20T19:45:31.932Z,497.425
2021-10-20T19:45:39.574Z,497.139
2021-10-20T19:45:47.203Z,497.901
2021-10-20T19:45:54.833Z,498.157
2021-10-20T19:46:02.473Z,498
2021-10-20T19:46:10.117Z,497.58
2021-10-20T19:46:17.747Z,498.238
2021-10-20T19:46:25.383Z,497.553
2021-10-20T19:46:33.028Z,496.723
2021-10-20T19:46:40.658Z,497.739
2021-10-20T19:46:48.320Z,498.067
2021-10-20T19:46:55.969Z,498.664
2021-10-20T19:47:03.615Z,499.175
2021-10-20T19:47:11.258Z,498.683
2021-10-20T19:47:18.944Z,498.252
2021-10-20T19:47:26.579Z,498.169
2021-10-20T19:47:34.221Z,498.241
2021-10-20T19:47:41.853Z,498.48
2021-10-20T19:47:49.508Z,497.199
2021-10-20T19:47:57.157Z,496.858
2021-10-20T19:48:04.791Z,496.918
2021-10-20T19:48:12.422Z,497.484
2021-10-20T19:48:20.073Z,496.398
2021-10-20T19:48:27.721Z,495.927
2021-10-20T19:48:35.362Z,495.63
2021-10-20T19:48:43.013Z,495.719
2021-10-20T19:48:50.665Z,495.208
